,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
97,2005-02-01,78956.01549895083,115531.20743790902,215046.97904037163,116381.30536142716,135474.9552978119,208857.43847472995,128456.05778529942,319358.83189029153,209452.26068233297,328636.3687402154,528606.5095765531,268281.921253932,100312.19585919617,185554.80206133073,95204.47941076057,73179.57720355284,354914.3099945196,143638.11206585143,258058.0502938895,106017.8406922561,176914.26002355426,124957.49472123866,478870.01970988757,264844.6487413413,168192.20458401684,293561.32843140885,536838.4759300025,158180.36898800265,143400.04076276583,326583.8018066944,147442.93724741737,79285.38021612818,116580.67936498139,171468.70516893853,405010.3003275844,187015.627159127,220643.12985505917,237831.93968465584,145832.61854259454,238943.36060384332,149531.14606685337,139990.84889567716,211714.22427091168,207456.9973861574,266654.1046461609,195393.40429754194,434720.95478892623,170363.61738704768,138653.4467294262,160515.04021974112,121715.68558395395
98,2005-03-01,79489.1143566849,114839.61838328608,215633.04142337755,116307.79997550319,135986.67914957812,209048.51460241197,128634.55951274463,323364.36695292837,211233.47662676155,331866.2797699803,534730.2685425443,269889.0750682142,101512.89589447262,185847.4935925203,95316.76813037605,73293.93555319801,358047.91316577996,142375.1161580065,259925.65790879907,106530.81631668967,178361.07544686823,124927.13361470241,484744.94998938375,265004.8350880225,169556.6323475615,296377.73615724925,544489.0604064794,158261.49691455506,144020.26840474864,329364.4998625965,144957.75999864866,79699.32309344466,117076.96276157258,172731.1776433552,409069.1145957831,186858.7279315243,225123.78869352912,238960.62832501894,145509.02214151938,243142.6506259543,150057.560800428,139689.44765401367,213154.63807422924,208730.69488562024,269014.6832062855,195341.30157630466,436958.9764342897,169811.51423652354,139341.01760795404,160765.36235319744,121620.89135121644
99,2005-04-01,80079.3309491762,114073.93050138213,216281.8962045627,116226.41901251594,136553.23055689072,209260.0631723457,128832.18642527326,327799.0664865621,213205.53713666456,335442.2526957915,541510.1445406061,271668.4239340267,102842.24236210012,186171.54493062303,95441.08778423604,73420.54658316232,361517.259533961,140976.79926003536,261993.3663395918,107098.75361516968,179962.90680839444,124893.51953246586,491249.3370845401,265182.1842575625,171067.24880005736,299495.90185371536,552959.3503625786,158351.31711895234,144706.9490083725,332443.1298530596,142206.31375894044,80157.6169933308,117626.41937922707,174128.91502574502,413562.80182128877,186685.01807239273,230084.51812183508,240210.24789113528,145150.7546974719,247791.86457900578,150640.3771125999,139355.75342217195,214749.38192790223,210140.85997431134,271628.18089785206,195283.6164206491,439436.786113085,169200.25717701466,140102.25679489557,161042.50471523838,121515.94059354281
100,2005-05-01,80650.50829674839,113332.94222857186,216909.82018635477,116147.66324188311,137101.50611235452,209464.78759486214,129023.43827610741,332090.7111965302,215113.98279140942,338902.8716562539,548071.3148613109,273390.374449329,104128.70668561058,186485.14299975472,95561.39712668119,73543.07338635357,364874.69150316855,139623.589358773,263994.3744984234,107648.37035563421,181513.06619051652,124860.98977546275,497543.90524114296,265353.8124861495,172529.1356895695,302513.48155997286,561156.4051588037,158438.23989740136,145371.4786247827,335422.44919866894,139543.62384954537,80601.12721902702,118158.15158986047,175481.56410547718,417911.5313943588,186516.91175710416,234885.2240201957,241419.55714866723,144804.0442677485,252291.10388841032,151204.39289857267,139032.82352038965,216292.68243145675,211505.535866593,274157.3722122712,195227.7920764663,441834.66644740297,168608.71808716736,140838.93987903252,161310.7070010844,121414.37534418122
101,2005-06-01,81240.72488923969,112567.25434666792,217558.6749675399,116066.28227889584,137668.05751966714,209676.33616479582,129221.06518863604,336525.4107301639,217086.04330131243,342478.84458206495,554851.1908593726,275169.72331514145,105458.05315323807,186809.19433785745,95685.71678054117,73669.68441631788,368344.03787134966,138225.27246080185,266062.08292921615,108216.30765411422,183114.89755204273,124827.37569322619,504048.2923362994,265531.1616556894,174039.75214206535,305631.647256439,569626.695114903,158528.06010179865,146058.15922840656,338501.079189132,136792.17760983718,81059.42111891315,118707.60820751499,176879.30148786705,422405.21861986443,186343.20189797258,239845.9534485017,242669.17671478353,144445.77682370102,256940.31784146183,151787.20921074456,138699.12928854796,217887.42628512974,212915.70095528403,276770.8699038377,195170.10692081074,444312.47612619825,167997.4610276585,141600.17906597405,161587.84936312534,121309.42458650758
102,2005-07-01,81765.62790296387,111826.26734365965,218186.59894933194,115987.52651119292,138216.3330757703,210600.62613671782,129544.5820743403,340817.0553107089,219924.15853469315,344741.49999367906,561412.3600941789,275912.46938647697,106744.51747674856,187122.79240698912,95806.02612505978,73867.98823461884,369287.3530126535,137504.80720444626,267309.5683468445,108837.28529966649,184665.0569235886,124794.84337939929,509471.0901504361,265830.6386326499,175501.63902583809,308470.25023384974,577823.7499144151,158443.56645871242,146962.10329546413,341262.32324895024,134381.37216320017,81502.93134382884,119239.34041978582,178231.95056759915,426753.94816400757,186176.05023756804,244646.6593460573,245190.4741562313,143936.0991776811,261938.72848773492,152713.71114774194,138401.50148113916,218436.37558291876,214280.37748993427,279302.4008197422,194923.86107483364,444481.0534107205,167406.43629114548,141755.7559023337,162017.85674142267,121222.80880508696
103,2005-08-01,82308.02768381218,111060.58077388446,218835.4537305171,115906.14555123323,138782.88448374358,211555.72577437054,129878.8828562347,345251.7547106053,222856.87760918657,347079.577252347,568192.2349701456,276679.97366019036,108073.86194409124,187446.84374870727,95930.34578106235,74072.9021801965,370262.1119920008,136760.3264395455,268598.6366117272,109478.96220007048,186266.88827418603,124761.22665511147,515074.64789171057,266140.0981755091,177012.25547240322,311403.4733105075,586294.039873911,158356.25636085664,147896.1788314236,344115.60877742904,131890.2065350086,81961.22524290837,119788.79703913236,180630.73833503173,431247.6353596222,186003.32685515,249607.38877353142,247795.81484572726,143409.4322767939,267103.7528222172,153671.0964826392,138093.9527468167,219003.62319063404,215690.5432424062,281918.3160995101,194669.4070339906,444655.2499380602,166795.71073008204,141916.5186332387,162462.1976989966,121133.30583095233
104,2005-09-01,82850.42746466048,110294.89420410927,219484.30851170223,115824.76459127356,139349.43589171683,212510.82541202332,130213.18363812909,349686.45411050186,225789.59668367993,349417.65451101493,574972.1098461123,277447.47793390375,109403.20641143396,187770.89509042542,96054.6654370649,74277.81612577416,371236.8709713481,136015.84567464475,269887.7048766098,110120.63910047448,187868.71962478347,124727.60993082367,520678.20563298516,266449.55771836825,178522.87191896836,314336.6963871652,594764.3298334068,158268.94626300083,148830.2543673831,346968.89430590783,129399.040906817,82419.5191419879,120338.25365847889,183029.52610246427,435741.32255523675,185830.60347273195,254568.11820100556,250401.15553522325,142882.7653759067,272268.7771566994,154628.48181753652,137786.40401249428,219570.87079834935,217100.7089948781,284534.23137927806,194414.9529931476,444829.4464653998,166184.98516901862,142077.28136414368,162906.53865657048,121043.8028568177
105,2005-10-01,83375.33047838465,109553.90720110103,220112.30013380764,115746.00882357062,139897.71144781995,213435.1153839453,130536.70052383335,353978.09869104676,228627.71191706063,351680.309922629,581533.2790809186,278190.22400523926,110689.66879918496,188084.4931630559,96174.97478158351,74476.11994407512,372180.1861126519,135295.38041828916,271135.19029423816,110741.61674602672,189418.87899632935,124695.07761699676,526101.0034471217,266749.03469532874,179984.75880274107,317175.2993645759,602961.3846329189,158184.4526199146,149734.19843444065,349730.13836572604,126988.23546017999,82863.02936690359,120869.98587074972,185350.9336193345,440090.0520993798,185663.45181232737,259368.8240985611,252922.45297667096,142373.0877298868,277267.18780297245,155554.98375453384,137488.77620508545,220119.8200961383,218465.38552952828,287065.7622951825,194168.7071471705,444998.02374992205,165593.9604325056,142232.85820050337,163336.54603486782,120957.1870753971
106,2005-11-01,83917.73025923297,108788.22063132584,220761.22480998325,115664.62786361093,140464.26285579323,214390.21502159804,130871.00130572774,358412.79809094325,231560.43099155402,354018.3871812969,588313.1539568853,278957.7282789526,112019.01326652768,188408.54450477406,96299.29443758608,74681.03388965278,373154.9450919992,134550.8996533884,272424.2585591208,111383.29364643073,191020.71034692676,124661.46089270896,531704.5611883963,267058.4942381879,181495.3752493062,320108.5224412336,611431.6745924148,158097.14252205883,150668.27397040013,352583.42389420484,124497.06983198841,83321.32326598313,121419.44249009626,187749.72138676708,444583.73929499445,185490.72842990933,264329.5535260352,255527.79366616698,141846.42082899957,282432.21213745466,156512.36908943116,137181.22747076303,220687.06770385362,219875.55128200023,289681.67757495044,193914.2531063275,445172.2202772617,164983.23487144217,142393.62093140834,163780.88699244175,120867.68410126246
107,2005-12-01,84442.63327295713,108047.23362831757,221389.2164320887,115585.87209590801,141012.53841189638,215314.50499352004,131194.518191432,362704.4426714883,234398.54622493478,356281.042592911,594874.3231916918,279700.4743502881,113305.47565427869,188722.14257740453,96419.60378210469,74879.33770795373,374098.260233303,133830.43439703283,273671.7439767492,112004.27129198298,192570.86971847268,124628.92857888206,537127.359002533,267357.9712151484,182957.26213307894,322947.12541864434,619628.7293919268,158012.6488789726,151572.2180374577,355344.66795402305,122086.2643853514,83764.83349089882,121951.17470236709,190071.12890363726,448932.4688391375,185323.57676950475,269130.2594235909,258049.0911076147,141336.7431829797,287430.6227837277,157438.87102642853,136883.5996633542,221236.0170016426,221240.22781665044,292213.2084908549,193668.00726035036,445340.79756178387,164392.2101349292,142549.197767768,164210.8943707391,120781.06831984187
108,2006-01-01,84985.03305380544,107281.54705854239,222038.1411082643,115504.49113594832,141579.08981986964,216269.60463117278,131528.81897332642,367139.1420713847,237331.26529942808,358619.1198515789,601654.1980676583,280467.9786240015,114634.8201216214,189046.19391912268,96543.92343810726,75084.25165353139,375073.01921265025,133085.95363213203,274960.8122416318,112645.94819238696,194172.70106907008,124595.31185459424,542730.9167438074,267667.43075800757,184467.87857964408,325880.348495302,628099.0193514226,157925.33878111682,152506.29357341718,358197.95348250185,121826.00669952741,84223.12738997834,122500.63132171362,192469.9166710698,453426.156034752,185150.8533870867,274090.98885106493,260654.43179711065,140810.0762820925,292595.6471182099,158396.25636132577,136576.05092903177,221803.26460935792,222650.39356912236,294829.1237706228,193413.55321950736,445514.99408912356,163781.48457386575,142709.960498673,164655.235328313,120691.56534570725
109,2006-02-01,85527.43283465377,106515.86048876718,222687.0657844399,115423.11017598862,142145.6412278429,217224.70426882547,131863.1197552208,371573.84147128125,240263.98437392153,360957.19711024675,608434.072943625,281235.4828977149,115964.1645889641,189370.24526084083,96668.24309410981,75289.16559910905,376047.7781919975,132341.4728672313,276249.88050651446,113287.62509279097,195774.53241966752,124561.69513030643,548334.474485082,267976.89030086674,185978.4950262092,328813.5715719597,636569.3093109183,157838.02868326104,153440.36910937665,361051.23901098064,121565.74901370343,84681.42128905788,123050.08794106015,194868.70443850235,457919.8432303666,184978.1300046687,279051.7182785391,263259.7724866067,140283.40938120525,297760.67145269207,159353.64169622306,136268.50219470932,222370.5122170732,224060.55932159428,297445.03905039077,193159.09917866436,445689.1906164632,163170.75901280233,142870.723229578,165099.5762858869,120602.06237157261
110,2006-03-01,85800.0145345587,106607.70849247879,223273.19129840494,115349.60478011999,142657.36508143652,219411.73588429,132165.06884654993,372955.7988486344,242247.36563330053,360434.49180946575,608631.610357963,281326.8622791994,117164.86281753171,189662.93679529594,96780.53181643612,75500.13222525381,376074.740175412,132623.22134558947,276164.22648786235,113867.20422938875,196784.4719101127,124531.33162903281,548914.1498830228,268487.3048372383,187342.92276994276,330332.39220882393,640719.018277733,157475.78384909444,154284.05023973665,361182.7366536046,121330.67755553982,84950.71556149554,123546.37133877125,197035.3514542479,458940.54826888675,184822.70808951638,279389.8915085383,265612.98344470776,139807.7102054865,299431.810351831,160218.3768377346,136225.10188188704,222335.20890154186,225334.25741230964,298175.22531004326,192923.8307883661,444209.97598006215,162975.6735570867,142771.2836286984,165500.91651041553,120525.03599909054
111,2006-04-01,86101.80141659631,106709.3973537309,223922.11597458055,115268.22380612254,143223.91649077233,221833.09231569714,132499.36962623574,374485.82308784686,244443.25202761308,359855.7823693154,608850.3124952657,281428.03230870015,118118.93609596175,189986.9881366005,96904.85147329739,75733.70241848548,376104.59094276367,132935.15716091456,276069.3952529261,114508.88113062196,197902.6192031056,124497.71489547986,549555.9333593146,269052.40664536395,188853.53920050483,332013.94362820935,645313.3389195635,157074.72706841,155218.12577692088,361328.3233293668,121070.41986971584,85248.86279169438,124095.82795766568,199574.48140989532,460070.61456153396,184650.63382631203,279764.2975846088,268218.3241483197,139281.04326094076,301281.99984730623,161175.76217297954,136177.05153554806,222296.12308791786,226744.42315560163,298983.64581180137,192663.35507053588,442572.27406118956,162759.68608825866,142661.18978486749,165945.25747328647,120439.75680098539
